"EventId","DER_mass_MMC","DER_mass_transverse_met_lep","DER_mass_vis","DER_pt_h","DER_deltaeta_jet_jet","DER_mass_jet_jet","DER_prodeta_jet_jet","DER_deltar_tau_lep","DER_pt_tot","DER_sum_pt","DER_pt_ratio_lep_tau","DER_met_phi_centrality","DER_lep_eta_centrality","PRI_tau_pt","PRI_tau_eta","PRI_tau_phi","PRI_lep_pt","PRI_lep_eta","PRI_lep_phi","PRI_met","PRI_met_phi","PRI_met_sumet","PRI_jet_num","PRI_jet_leading_pt","PRI_jet_leading_eta","PRI_jet_leading_phi","PRI_jet_subleading_pt","PRI_jet_subleading_eta","PRI_jet_subleading_phi","PRI_jet_all_pt","Label"
106835,153.234,3.157,108.209,52.062,4.527,607.289,-2.759,3.106,1.114,246.368,0.365,-1.404,0.97,87.627,1.517,0.444,32.024,1.934,-2.762,3.715,-2.472,303.928,2,73.368,-0.726,2.816,53.349,3.801,-1.12,126.717,"s"
106920,77.15,50.461,63.989,1.174,-999,-999,-999,2.558,1.174,63.662,1.236,-1.403,-999,28.468,0.521,3.048,35.193,-0.198,-0.78,22.18,1.473,38.959,0,-999,-999,-999,-999,-999,-999,0,"b"
106939,180.036,93.729,103.997,19.864,-999,-999,-999,3.343,19.864,87.202,1.99,-1.41,-999,29.16,1.639,-0.94,58.042,0.212,2.319,41.197,-0.244,204.783,0,-999,-999,-999,-999,-999,-999,0,"b"
106943,79.129,27.517,53.699,130.551,2.507,280.706,-0.759,1.111,0.955,293.616,0.753,1.223,0.089,56.023,0.321,-1.262,42.211,1.049,-0.423,41.172,-1.095,283.141,2,161.141,0.352,2.086,34.24,-2.155,-1.412,195.382,"b"
106951,-999,60.206,55.084,25.47,-999,-999,-999,2.017,25.47,66.029,1.411,-1.366,-999,27.388,-1.923,0.046,38.64,-1.888,2.063,40.475,-2.49,97.05,0,-999,-999,-999,-999,-999,-999,0,"b"
106973,98.9,4.842,67.041,85.436,3.123,202.005,-0.332,1.909,12.66,155.697,1.38,0.834,0.929,27.848,-0.251,0.263,38.432,-1.875,-0.738,30.114,-0.88,252.398,2,56.71,-3.013,2.151,32.707,0.11,3.106,89.418,"s"
106990,93.481,47.051,64.111,0.359,-999,-999,-999,3.163,0.359,60.782,1.614,-1.381,-999,23.25,-1.092,2.493,37.532,-1.912,-0.735,14.83,2.256,63.243,0,-999,-999,-999,-999,-999,-999,0,"b"
106998,108.319,69.572,77.554,12.417,-999,-999,-999,2.769,12.417,70.807,1.638,-1.194,-999,26.84,0.457,-2.536,43.967,-0.692,-0.016,27.694,2.967,133.159,0,-999,-999,-999,-999,-999,-999,0,"s"
107073,77.98,39.584,54.977,33.024,-999,-999,-999,2.465,1.702,91.847,1.711,1.365,-999,22.238,-1.165,1.808,38.045,-1.041,-2.014,15.731,2.385,139.897,1,31.563,-0.355,0.032,-999,-999,-999,31.563,"b"
107094,532.743,88.03,101.538,191.873,-999,-999,-999,2.648,1.864,291.554,0.507,1.413,-999,65.891,-2.069,2.696,33.381,-1.038,0.257,152.707,1.586,333.381,1,192.282,0.184,-1.407,-999,-999,-999,192.282,"s"
107101,-999,90.455,39.19,1.678,-999,-999,-999,1.454,1.678,62.195,2.077,-1.322,-999,20.215,0.942,2.707,41.98,0.582,-2.168,50.642,0.582,96.599,0,-999,-999,-999,-999,-999,-999,0,"b"
107133,66.901,44.655,53.104,0.939,-999,-999,-999,2.39,0.939,57.114,1.181,-1.409,-999,26.185,0.398,1.346,30.93,0.232,-2.553,20.662,-0.388,82.901,0,-999,-999,-999,-999,-999,-999,0,"b"
107135,136.279,45.079,107.807,88.501,3.3,246.112,-1.649,1.879,19.769,231.356,0.73,0.484,0.731,76.806,2.391,-0.933,56.058,1.959,-2.762,11.345,-0.551,227.751,2,55.799,-0.614,1.585,42.694,2.686,1.187,98.493,"s"
107269,113.877,40.967,72.219,232.21,4.363,672.971,-3.123,1.061,58.248,378.523,0.314,1.223,0.831,124.35,-0.86,0.805,39.108,-0.341,1.73,81.09,0.986,442.062,3,141.867,0.903,-1.911,41.427,-3.461,-2.577,215.065,"s"
107289,-999,70.157,51.271,1.727,-999,-999,-999,1.661,1.727,67.828,0.841,-1.412,-999,36.841,-0.769,0.536,30.987,-1.317,-1.031,47.55,2.947,57.192,0,-999,-999,-999,-999,-999,-999,0,"b"
107342,-999,78.479,65.653,1.041,-999,-999,-999,1.631,1.041,96.618,0.471,-1.335,-999,65.697,-0.506,-1.539,30.921,-0.537,0.093,71.706,2.063,82.393,0,-999,-999,-999,-999,-999,-999,0,"s"
107354,122.715,14.179,90.257,28.523,-999,-999,-999,2.741,5.572,125.677,1.345,-1.231,-999,39.055,0.416,0.718,52.532,0.8,-2.85,11.729,-2.271,242.832,1,34.09,-1.622,-0.066,-999,-999,-999,34.09,"s"
107653,161.372,50.085,122.838,5.641,-999,-999,-999,3.826,5.641,64.845,1.356,-1.402,-999,27.524,-0.554,-1.867,37.321,1.987,0.994,18.836,-2.817,93.469,0,-999,-999,-999,-999,-999,-999,0,"b"
107720,145.519,24.855,109.579,91.126,-999,-999,-999,2.115,33.928,214.08,1.637,0.227,-999,42.646,-2.158,1.365,69.827,-0.917,3.078,27.608,-2.631,284.425,1,101.608,0.532,-0.704,-999,-999,-999,101.608,"s"
107779,209.293,81.57,155.265,2.239,-999,-999,-999,3.884,2.239,75.597,2.211,-1.303,-999,23.542,-1.348,1.953,52.055,1.537,-1.73,32.737,1.101,105.582,0,-999,-999,-999,-999,-999,-999,0,"b"
107977,134.166,15.799,98.664,33.785,-999,-999,-999,3.045,0.706,130.261,1.685,1.409,-999,35.996,-0.083,0.62,60.65,0.602,-2.696,8.507,2.877,118.684,1,33.614,2.261,0.068,-999,-999,-999,33.614,"s"
108037,119.924,58.171,82.537,0.965,-999,-999,-999,3.153,0.965,82.88,1.529,-1.411,-999,32.776,2.02,0.416,50.104,2.399,-2.715,16.906,0.498,64.35,0,-999,-999,-999,-999,-999,-999,0,"b"
108402,202.616,74.261,141.151,54.161,-999,-999,-999,2.792,9.069,172.435,1.247,1.353,-999,56.59,-0.13,1.722,70.578,0.958,-0.849,26.116,1.24,141.028,1,45.267,-2.991,-2.642,-999,-999,-999,45.267,"b"
108407,96.454,71.304,66.115,8.04,-999,-999,-999,2.808,8.04,63.563,1.863,-1.356,-999,22.204,1.497,-2.352,41.359,0.531,0.285,32.457,2.961,58.775,0,-999,-999,-999,-999,-999,-999,0,"b"
108501,158.761,89.627,100.877,36.732,4.778,491.969,-4.392,2.693,6.782,195.574,1.095,-0.759,0.735,49.434,-0.18,-1.79,54.136,-0.179,0.903,37.156,-2.158,263.395,2,56.599,3.536,0.903,35.405,-1.242,-2.765,92.004,"s"
108558,-999,66.13,57.018,0.892,-999,-999,-999,2.182,0.892,49.729,1.432,-1.399,-999,20.445,0.222,0.171,29.284,-1.535,-1.123,40.144,2.554,41.694,0,-999,-999,-999,-999,-999,-999,0,"b"
108718,123.101,8.068,78.427,77.508,-999,-999,-999,2.346,47.062,110.423,1.394,0.754,-999,32.02,-0.669,2.025,44.625,0.433,-0.046,46.372,-0.224,185.36,1,33.778,-1.343,3.013,-999,-999,-999,33.778,"b"
108721,88.664,47.858,66.479,44.898,-999,-999,-999,2.224,6.121,115.634,1.97,1.099,-999,25.85,1.726,1.985,50.924,2.187,-2.123,15.086,2.076,102.305,1,38.86,0.861,0.169,-999,-999,-999,38.86,"b"
108729,90.831,60.194,68.427,17.896,-999,-999,-999,2.933,17.896,64.346,1.668,-1.411,-999,24.119,0.556,2.787,40.227,-0.386,-0.719,30.176,1.367,200.795,0,-999,-999,-999,-999,-999,-999,0,"s"
108739,289.712,29.307,171.111,93.636,-999,-999,-999,3.085,1.447,188.433,0.739,0.242,-999,55.323,-0.596,0.057,40.878,1.927,-1.718,73.038,-2.261,168.793,1,92.232,0.266,1.596,-999,-999,-999,92.232,"b"
108772,107.488,13.61,53.149,150.234,1.088,83.28,0.122,1.36,3.164,231.928,0.615,1.323,0.827,49.502,-1.877,1.733,30.462,-0.883,0.806,79.983,1.082,265.956,2,111.686,-0.102,-1.82,40.278,-1.19,-2.256,151.964,"s"
108804,89.565,18.454,66.86,41.047,-999,-999,-999,2.413,0.974,93.288,1.625,-0.325,-999,20.046,-1.499,-2.328,32.565,0.444,-0.898,9.245,0.224,98.482,1,40.677,-0.106,1.981,-999,-999,-999,40.677,"b"
108816,191.346,48.397,123.069,83.702,5.87,1311.434,-7.946,2.86,41.473,222.323,0.825,1.344,0.449,45,0.3,1.844,37.142,-1.808,-0.089,37.56,1.32,326.529,2,78.932,3.753,-0.628,61.248,-2.117,-2.898,140.18,"b"
108822,77.333,66.336,62.897,38.476,-999,-999,-999,2.826,3.359,101.624,0.894,-1.403,-999,31.705,0.661,-1.699,28.351,1.396,1.03,46.262,-2.938,105.277,1,41.569,-0.143,0.41,-999,-999,-999,41.569,"b"
108825,100.629,33.955,66.576,21.805,-999,-999,-999,3.33,21.805,57.652,1.299,1.414,-999,25.074,0.515,2.549,32.578,1.647,-0.602,19.55,-2.078,78.169,0,-999,-999,-999,-999,-999,-999,0,"s"
108903,107.491,42.974,84.319,44.695,-999,-999,-999,2.548,7.967,113.284,2.178,-1.229,-999,23.509,-0.359,1.275,51.202,-1.942,-3.011,21.248,-1.592,171.561,1,38.573,1.531,0.245,-999,-999,-999,38.573,"s"
108915,-999,92.574,68.11,64.932,-999,-999,-999,1.696,30.487,149.431,2.326,-0.441,-999,24.3,-0.792,-1.318,56.529,0.754,-2.015,55.068,2.311,262.164,1,68.602,1.771,1.007,-999,-999,-999,68.602,"b"
108964,137.61,69.293,87.402,74.964,2.332,127.096,-1.277,2.998,11.394,170.489,0.705,1.414,0.572,50.225,-0.586,0.099,35.387,-1.158,-2.843,62.814,-1.192,302.647,2,50.479,-1.453,2.654,34.398,0.879,1.699,84.877,"b"
109029,124.327,89.257,74.962,1.612,-999,-999,-999,2.739,1.612,82.611,2.299,-1.299,-999,25.04,0.376,2.493,57.57,0.631,-0.234,35.127,-3.129,109.214,0,-999,-999,-999,-999,-999,-999,0,"b"
109079,279.791,33.225,214.843,0.34,-999,-999,-999,4.171,0.34,86.986,0.864,-1.41,-999,46.674,-1.739,-0.96,40.312,1.38,1.809,17.078,-3.103,140.277,0,-999,-999,-999,-999,-999,-999,0,"b"
109258,142.933,18.169,106.862,137.637,3.13,356.566,1.211,2.146,27.46,343.167,3.641,1.241,0.984,31.835,1.821,-1.86,115.907,1.715,2.28,35.405,2.565,411.139,2,162.121,0.348,-0.271,33.303,3.478,-2.029,195.425,"s"
109413,140.709,7.429,76.434,129.446,3.821,400.013,-1.863,1.943,1.95,197.202,0.637,1.233,0.988,42.49,-0.38,0.991,27.063,1.549,0.756,60.376,0.94,204.996,2,84.284,-0.574,-2.23,43.365,3.247,-2.193,127.649,"s"
109419,113.979,24.441,80.383,53.707,0.526,228.253,0.989,1.949,37.161,386.367,0.534,-0.321,0,65.166,-0.231,1.319,34.8,-0.687,-3.069,28.999,-2.279,439.104,3,154.879,1.292,-0.222,77.931,0.766,3.079,286.401,"s"
109479,90.667,40.259,43.742,104.278,0.25,104.831,0.008,1.791,75.653,236.411,1.5,1.403,0,21.293,-0.725,1.307,31.938,-1.613,-0.249,66.857,0.653,296.857,3,81.055,0.028,-2.922,38.753,0.278,1.109,183.181,"b"
109495,118.848,95.99,51.777,67.524,-999,-999,-999,2.891,21.017,99.348,1.432,0.96,-999,21.656,1.633,-1.674,31.013,1.87,1.728,75.453,-1.664,153.385,1,46.679,1.016,1.408,-999,-999,-999,46.679,"b"
109646,-999,74.483,60.651,5.436,-999,-999,-999,2.111,5.436,64.669,1.437,-1.407,-999,26.541,-0.367,-1.973,38.128,-1.349,2.442,42.89,0.101,124.676,0,-999,-999,-999,-999,-999,-999,0,"b"
109688,108.335,24.637,57.803,86.448,-999,-999,-999,2.086,22.833,154.604,0.941,1.403,-999,29.724,0.578,-0.403,27.969,-0.697,1.249,47.619,0.56,211.985,1,96.91,-0.865,-2.88,-999,-999,-999,96.91,"s"
109766,54.931,56.794,42.808,95.492,-999,-999,-999,1.152,4.901,171.662,2.972,0.037,-999,20.367,-1.277,-0.497,60.522,-2.418,-0.663,34.189,0.685,261.53,1,90.773,-1.169,2.859,-999,-999,-999,90.773,"b"
109771,69.29,31.565,53.779,3.582,-999,-999,-999,2.719,3.582,53.685,1.265,-1.41,-999,23.698,-0.014,-0.736,29.987,0.518,2.881,11.005,0.775,59.822,0,-999,-999,-999,-999,-999,-999,0,"b"
109789,90.742,51.719,66.928,36.174,0.351,95.008,7.148,2.394,24.74,164.207,1.222,0.302,0,29.251,-0.349,-1.168,35.733,-1.385,0.991,20.556,-1.543,168.889,2,58.461,-2.504,1.173,40.762,-2.855,-2.613,99.223,"b"
109812,119.554,4.587,60.034,102.947,-999,-999,-999,2.175,1.023,170.367,1.15,1.093,-999,31.548,-0.345,1.68,36.292,-0.473,-0.491,79.404,-0.406,174.07,1,102.527,0.523,2.984,-999,-999,-999,102.527,"s"
109840,71.603,33.758,49.998,26.238,5.295,592.599,-4.013,3.1,55.118,167.587,1.326,-1.414,0.197,21.549,1.407,-2.63,28.58,1.642,0.562,24.91,-0.808,176.272,3,46.364,-4.378,1.259,37.905,0.917,2.462,117.458,"b"
109844,-999,46.366,91.378,140.337,-999,-999,-999,2.285,1.519,210.868,1.464,0.266,-999,28.169,0.385,-1.285,41.241,-1.745,-2.11,98.285,-2.855,248.876,1,141.458,-0.294,0.705,-999,-999,-999,141.458,"s"
109924,80.852,27.991,53.421,187.306,1.651,238.29,0.046,0.973,79.313,474.163,2.408,0.843,0.999,34.268,0.095,1.426,82.51,-0.827,1.735,73.334,1.373,623.35,3,113.428,-1.678,-1.299,88.971,-0.027,-2.947,357.385,"b"
109928,107.583,18.6,52.291,147.384,-999,-999,-999,1.505,54.342,170.396,0.952,0.652,-999,35.709,0.265,-0.911,33.978,1.303,0.178,101.943,0.495,236.846,1,100.709,0.875,3.092,-999,-999,-999,100.709,"b"
110008,162.362,75.403,100.338,84.547,-999,-999,-999,2.931,1.557,187.558,0.512,1.403,-999,68.322,0.909,1.735,34.984,1.429,-1.15,50.75,1.066,189.824,1,84.252,0.367,-1.923,-999,-999,-999,84.252,"b"
110255,136.546,0.839,98.852,68.337,-999,-999,-999,2.38,3.581,142.708,0.679,1.052,-999,45.504,-0.945,-2.25,30.9,1.049,2.734,8.939,2.785,190.986,1,66.305,2.191,0.341,-999,-999,-999,66.305,"s"
110288,231.025,52.773,152.738,3.194,-999,-999,-999,3.624,3.194,105.363,1.313,-1.412,-999,45.558,0.756,0.611,59.805,-1.102,-2.501,11.821,0.887,167.777,0,-999,-999,-999,-999,-999,-999,0,"b"
110381,142.241,58.481,87.604,3.601,-999,-999,-999,3.283,3.601,78.404,1.466,-1.16,-999,31.796,2.222,2.61,46.608,1.184,-0.559,18.345,2.577,124.055,0,-999,-999,-999,-999,-999,-999,0,"b"
110385,72.365,57.209,68.411,2.524,-999,-999,-999,2.372,2.524,65.719,1.079,-1.412,-999,31.604,0.038,-2.698,34.115,-1.056,1.481,30.358,-0.708,58.765,0,-999,-999,-999,-999,-999,-999,0,"b"
110454,89.596,3.052,63.281,3.706,-999,-999,-999,3.082,3.706,63.832,0.738,-1.373,-999,36.717,-0.587,-2.697,27.115,-0.745,0.509,13.399,0.349,87.33,0,-999,-999,-999,-999,-999,-999,0,"s"
110570,132.268,5.699,58.113,184.066,3.033,509.994,-1.613,1.658,54.948,463.706,1.203,1.072,0.093,35.391,-1.912,-3.141,42.583,-1.511,1.533,137.484,1.607,552.09,3,188.86,-0.688,-0.712,63.69,2.346,-2.652,385.732,"s"
110576,143.266,37.103,101.011,66.365,-999,-999,-999,2.729,19.377,150.818,1.86,1.404,-999,36.305,-1.133,-1.198,67.525,-0.519,2.427,28.675,-2.986,192.497,1,46.988,0.409,-0.091,-999,-999,-999,46.988,"s"
110735,154.202,68.171,125.911,55.369,-999,-999,-999,2.719,31.823,116.134,0.749,-0.657,-999,44.744,-1.055,-0.129,33.505,1.35,1.138,35.565,-1.686,170.01,1,37.885,-1.421,2.359,-999,-999,-999,37.885,"b"
110755,-999,85.854,75.392,1.834,-999,-999,-999,2.253,1.834,56.16,1.534,-1.414,-999,22.166,-0.464,-2.856,33.994,1.772,-3.136,54.46,0.142,40.711,0,-999,-999,-999,-999,-999,-999,0,"b"
110807,113.947,54.942,84.874,24.381,-999,-999,-999,3.538,5.977,84.818,1.382,-1.413,-999,22.889,0.514,-2.377,31.637,-1.551,0.496,33.263,2.516,131.84,1,30.292,-2.546,-0.906,-999,-999,-999,30.292,"b"
110901,94.164,4.034,50.538,145.451,0.39,91.678,-0.004,1.247,4.086,241.071,0.764,0.796,0,43.946,0.551,2.878,33.585,-0.64,-3.037,70.758,-2.954,251.036,2,101.764,-0.01,-0.337,61.775,0.381,0.731,163.539,"b"
110917,70.223,54.884,53.638,1.259,-999,-999,-999,2.55,1.259,57.737,1.659,-1.375,-999,21.713,1.146,-1.788,36.024,1.001,0.757,22.982,-2.995,93.095,0,-999,-999,-999,-999,-999,-999,0,"b"
110941,108.606,1.329,69.188,37.821,-999,-999,-999,2.939,1.522,107.479,1.291,1.134,-999,29.762,-1.443,2.624,38.437,-1.93,-0.761,27.369,-0.802,136.463,1,39.28,1.142,2.148,-999,-999,-999,39.28,"s"
111059,150.062,49.051,114.615,39.335,0.601,188.218,1.749,2.274,24.766,342.239,0.961,-1.413,0.458,63.81,0.782,-2.222,61.316,1.09,0.031,14.498,1.963,448.846,3,104.906,1.056,1.909,78.442,1.657,-1.596,217.113,"b"
111073,128.441,49.401,90.29,33.28,-999,-999,-999,3.083,23.89,141.795,0.767,1.414,-999,51.133,-1.915,-2.384,39.227,-1.654,0.688,25.428,-1.108,152.671,1,51.434,-3.833,2.084,-999,-999,-999,51.434,"s"
111186,68.743,108.349,58.359,42.926,0.688,105.127,3.99,1.526,22.663,197.698,2.109,-0.732,0.005,28.148,-0.631,0.563,59.351,-1.228,1.967,50.218,-0.926,265.951,2,68.809,-2.371,2.828,41.39,-1.683,-1.188,110.199,"b"
111217,99.037,25.21,55.889,81.971,1.385,90.523,0.982,2.031,29.796,150.888,1.106,1.371,0.014,31.258,0.188,1.582,34.581,0.217,-2.67,48.078,2.984,213.086,2,51.339,-0.517,-0.705,33.711,-1.902,1.053,85.049,"s"
111238,128.798,0.95,87.942,28.888,-999,-999,-999,2.738,28.888,94.004,0.5,1.094,-999,62.682,1.232,-0.647,31.322,0.893,2.919,14.22,2.964,233.019,0,-999,-999,-999,-999,-999,-999,0,"s"
111258,156.673,11.078,102.623,83.193,2.845,285.603,-1.96,2.455,29.064,231.504,1.206,1.214,0.324,42.26,0.478,-1.62,50.962,1.764,0.472,40.303,0.227,305.898,2,72.349,1.676,-2.801,65.933,-1.169,2.038,138.282,"s"
111349,137.24,16.699,68.551,66.953,-999,-999,-999,2.985,3.549,119.073,1.112,1.333,-999,23.965,1.888,2.661,26.639,0.153,0.231,51.645,0.685,136.734,1,68.469,-2.166,-2.349,-999,-999,-999,68.469,"s"
111381,91.201,29.24,57.462,23.541,-999,-999,-999,3.183,23.541,57.315,1.696,1.414,-999,21.256,1.706,1.381,36.059,2.252,-1.766,15.224,-3.114,89.08,0,-999,-999,-999,-999,-999,-999,0,"b"
111470,39.171,48.217,30.836,46.503,-999,-999,-999,0.986,2.599,108.53,1.576,-0.916,-999,25.048,1.493,2.607,39.485,2.107,1.835,14.733,-1.366,182.726,1,43.997,1.759,-0.885,-999,-999,-999,43.997,"b"
111517,133.847,42.04,77.668,20.947,-999,-999,-999,3.132,20.947,80.291,2.126,0.692,-999,25.688,-1.736,-0.929,54.602,-1.192,2.27,8.096,-0.916,107.178,0,-999,-999,-999,-999,-999,-999,0,"b"
111526,-999,94.058,64.732,34.359,-999,-999,-999,1.651,0.363,107.721,1.818,-0.443,-999,26.158,-1.2,-1.892,47.558,0.429,-1.629,49.708,0.999,127.767,1,34.005,-0.454,2.048,-999,-999,-999,34.005,"b"
111628,156.112,79.1,117.741,2.985,-999,-999,-999,3.309,2.985,85.826,1.813,-1.376,-999,30.511,1.605,-2.542,55.315,-0.219,0.98,30.081,-1.667,121.344,0,-999,-999,-999,-999,-999,-999,0,"b"
111820,117.463,75.331,79.201,54.255,-999,-999,-999,2.524,4.17,115.689,0.914,-0.493,-999,33.918,1.334,-0.932,31.018,-0.285,-2.868,47.184,-0.079,157.558,1,50.753,1.225,2.288,-999,-999,-999,50.753,"b"
111900,86.815,7.839,60.652,1.492,-999,-999,-999,3.057,1.492,61.154,0.768,-1.409,-999,34.597,0.193,2.313,26.557,0.094,-0.915,9.205,-0.408,80.051,0,-999,-999,-999,-999,-999,-999,0,"s"
111933,-999,91.98,77.249,17.215,-999,-999,-999,2.696,17.215,67.256,2.101,-1.377,-999,21.691,0.157,2.894,45.564,-1.37,-1.167,52.032,1.305,139.097,0,-999,-999,-999,-999,-999,-999,0,"b"
112009,85.959,44.825,60.388,21.525,1.643,158.416,3.244,2.802,87.157,237.853,0.807,-1.383,0,33.618,0.031,0.554,27.14,0.382,-2.95,19.873,-0.338,214.737,3,76.999,-2.801,0.064,50.131,-1.158,2.162,177.095,"s"
112034,-999,419.395,325.897,103.184,-999,-999,-999,2.67,49.089,453.794,3.599,-0.911,-999,85.425,0.817,-1.531,307.454,1.374,2.141,143.081,-1.041,587.628,1,60.915,1.26,-0.189,-999,-999,-999,60.915,"b"
112050,136.583,107.511,89.911,22.223,-999,-999,-999,2.964,9.979,111.442,2.231,-1.373,-999,24.992,0.674,-1.303,55.765,-0.653,1.346,55.892,-2.342,220.589,1,30.685,1.972,0.255,-999,-999,-999,30.685,"b"
112114,104.538,61.636,80.493,40.452,-999,-999,-999,2.421,23.598,142.466,0.513,-1.4,-999,59.969,2.033,-2.668,30.784,1.94,1.196,37.186,-1.094,197.889,1,51.713,1.521,1.36,-999,-999,-999,51.713,"b"
112128,108.63,31.365,73.361,55.969,-999,-999,-999,2.699,26.75,157.842,1.432,1.402,-999,31.326,-1.301,1.454,44.85,-1.457,-1.241,34.663,-0.422,171.006,1,81.666,-2.399,2.558,-999,-999,-999,81.666,"b"
112134,119.371,82.362,100.529,58.076,-999,-999,-999,1.832,11.814,171.275,1.293,-1.407,-999,47.8,-0.566,-2.6,61.824,-1.886,2.412,31.202,-0.019,306.374,1,61.651,-3.512,-0.467,-999,-999,-999,61.651,"s"
112149,101.419,56.86,73.658,32.888,-999,-999,-999,2.582,32.888,76.323,1.866,1.139,-999,26.63,-0.988,2.442,49.693,-1.689,-1.357,18.875,2.547,183.826,0,-999,-999,-999,-999,-999,-999,0,"s"
112181,-999,96.848,52.704,6.872,-999,-999,-999,1.598,6.872,69.783,1.611,-1.409,-999,26.727,-1.188,2.981,43.056,-2.141,1.699,59.285,-0.864,189.31,0,-999,-999,-999,-999,-999,-999,0,"b"
112204,70.702,52.713,53.996,4.298,-999,-999,-999,2.677,4.298,57.027,1.72,-1.392,-999,20.964,1.669,-0.046,36.063,1.391,-2.708,21.773,1.126,58.869,0,-999,-999,-999,-999,-999,-999,0,"b"
112293,108.047,25.546,63.395,200.239,0.633,79.245,2.417,1.077,42.112,359.706,0.347,1.41,0,104.795,-0.253,1.599,36.314,-0.123,2.669,76.422,2.179,536.82,2,116.923,-1.27,-1.44,101.674,-1.903,-1.246,218.597,"s"
112465,140.232,73.179,111.844,24.271,-999,-999,-999,2.988,24.271,106.912,1.075,0.523,-999,51.522,1.077,-0.067,55.391,0.431,-2.984,24.32,0.001,146.251,0,-999,-999,-999,-999,-999,-999,0,"s"
112484,-999,76.712,32.478,66.783,-999,-999,-999,1.156,2.216,122.601,1.742,-0.081,-999,20.61,-0.658,-2.407,35.912,0.359,-2.956,56.211,-0.91,142.343,1,66.078,2.582,1.359,-999,-999,-999,66.078,"b"
112517,117.348,14.764,60.124,205.562,0.036,96.005,1.063,1.293,52.895,357.639,1.517,1.185,0,39.11,0.209,2.425,59.329,-0.426,1.298,123.327,1.471,413.752,3,130.384,1.049,-2.159,75.154,1.013,-1.184,259.2,"s"
112527,152.457,56.031,95.489,1.75,-999,-999,-999,3.163,1.75,94.091,1.407,-1.409,-999,39.095,0.292,-0.46,54.996,0.778,2.698,14.297,-0.359,110.417,0,-999,-999,-999,-999,-999,-999,0,"s"
112636,112.071,56.76,61.314,37.314,-999,-999,-999,2.928,3.222,91.918,0.933,0.946,-999,28.176,0.233,-0.589,26.279,1.297,2.966,31.866,-0.569,141.195,1,37.462,1.24,2.197,-999,-999,-999,37.462,"b"
112680,138.622,80.081,95.879,3.43,-999,-999,-999,3.179,3.43,88.36,1.819,-1.238,-999,31.346,0.75,-3.135,57.014,1.779,0.141,28.141,-2.946,92.696,0,-999,-999,-999,-999,-999,-999,0,"b"
112724,165.252,23.055,109.588,45.412,0.773,89.212,1.278,3.054,3.22,174.498,0.619,1.406,0,51.945,-1.434,0.196,32.142,0.241,-2.358,20.784,-1.434,245.119,2,52.563,-1.581,1.509,37.847,-0.808,-2.555,90.41,"b"
112788,79.763,54.066,58.905,27.368,5.06,586.347,-5.963,2.418,2.255,156.306,1.516,0.099,0.933,24.1,0.565,-1.901,36.525,1.328,2.087,21.08,-1.509,175.933,2,59.508,3.193,0.013,36.174,-1.867,2.768,95.681,"b"
112791,-999,76.635,68.022,25.597,-999,-999,-999,2.197,25.597,79.354,1.791,-1.412,-999,28.431,1.034,2.916,50.924,1.218,0.726,42.618,-1.206,58.815,0,-999,-999,-999,-999,-999,-999,0,"b"
112840,111.094,6.489,64.27,61.413,-999,-999,-999,2.261,3.421,135.892,0.846,1.178,-999,38.586,0.414,-2.473,32.645,0.506,-0.214,41.445,-0.39,200.899,1,64.661,0.809,2.296,-999,-999,-999,64.661,"b"
112850,99.95,17.252,57.229,115.318,1.656,208.317,-0.685,1.739,1.01,255.836,1.616,1.316,0.596,25.875,-0.627,-1.895,41.821,0.587,-3.14,59.709,-2.793,299.163,2,147.166,-0.836,0.593,40.974,0.819,-1.995,188.14,"b"
112898,105.973,79.839,60.851,38.53,-999,-999,-999,2.402,2.091,98.709,1.683,-0.251,-999,22.56,-0.361,1.571,37.957,-1.411,-2.552,43.661,0.984,96.559,1,38.192,0.296,-1.432,-999,-999,-999,38.192,"b"
113006,88.673,21.821,68.529,37.549,-999,-999,-999,2.708,37.549,73.341,2.153,-1.346,-999,23.258,1.841,-2.804,50.083,1.341,-0.142,12.839,0.747,104.963,0,-999,-999,-999,-999,-999,-999,0,"b"
113030,-999,52.774,73.477,2.14,-999,-999,-999,2.288,2.14,79.317,0.767,-1.402,-999,44.879,-1.091,-2.725,34.438,-0.58,1.328,33.988,-0.434,96.658,0,-999,-999,-999,-999,-999,-999,0,"b"
113250,147.362,24.721,106.599,46.339,-999,-999,-999,3.078,30.45,146.639,2.059,-1.346,-999,29.802,-1.996,-0.732,61.369,-0.576,2.82,17.276,2.041,214.341,1,55.468,-2.792,0.254,-999,-999,-999,55.468,"s"
113299,119.209,26.943,73.552,135.806,1.818,150.319,-0.724,1.635,11.171,248.189,1.341,0.531,0.003,38.573,0.671,2.94,51.709,1.849,1.805,74.76,1.369,257.041,2,127.604,0.59,-1.178,30.302,-1.228,-2.489,157.907,"b"
113306,-999,78.738,82.841,46.874,-999,-999,-999,2.113,9.768,150.334,0.448,-1.404,-999,71.075,-0.484,-0.644,31.832,-0.46,1.469,58.565,-2.519,283.621,1,47.428,-3.815,1.633,-999,-999,-999,47.428,"b"
113317,104.518,90.377,85.785,76.411,-999,-999,-999,1.967,15.363,167.93,3.485,-0.202,-999,22.249,-0.851,-1.08,77.549,0.72,-2.263,30.624,0.111,200.574,1,68.131,1.264,1.638,-999,-999,-999,68.131,"s"
